"idPlayer","shortName","nick","license","idTeam","nameTeam","playerPrice","initialPrice","price","numberJourney","idJourney","pointsJourney","bonusVictory","valueTimePlayed","pointsTimePlayed","valuePoints","pointsPoints","valueT2","pointsT2","valueT3","pointsT3","valueTL","pointsTL","valueRebounds","pointsRebounds","valueAssists","pointsAssists","valueSteals","pointsSteals","valueTurnover","pointsTurnover","valueBlocks","pointsBlocks","valueBlocksAgainst","pointsBlocksAgainst","valueFoul","pointsFoul","valueFoulReceived","pointsFoulReceived","photo","number"
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",460000,340000,464444,8,8,12,14.4,1528,0,9,9,"1/1",0,"2/4",-2,"1/2",-1,4,4,1,1,2,2,0,0,1,1,0,0,4,-4,2,2,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",422857,340000,464444,7,7,6,0,1339,0,10,10,"1/2",-1,"2/8",-6,"2/2",0,3,3,2,2,0,0,0,0,0,0,0,0,3,-3,1,1,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",443333,340000,464444,6,6,1,1.2,1256,0,4,4,"0/0",0,"1/2",-1,"1/2",-1,3,3,1,1,0,0,2,-2,0,0,0,0,4,-4,1,1,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",505463,340000,464444,5,5,4,0,1322,0,7,7,"0/0",0,"2/6",-4,"1/2",-1,2,2,2,2,2,2,3,-3,1,1,0,0,4,-4,2,2,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",439533,340000,464444,4,4,11,13.2,1409,0,9,9,"0/1",-1,"3/6",-3,"0/0",0,3,3,5,5,0,0,0,0,0,0,0,0,4,-4,2,2,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",382203,340000,464444,3,3,14,16.8,1591,0,7,7,"1/1",0,"1/1",0,"2/2",0,4,4,1,1,2,2,0,0,0,0,0,0,2,-2,2,2,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",332350,340000,464444,2,2,12,14.4,1155,0,11,11,"0/0",0,"3/5",-2,"2/2",0,3,3,0,0,1,1,1,-1,0,0,0,0,2,-2,2,2,"0000830931_5-6_03.jpg",42
131,"A. Doornekamp","Doornekamp","EUR",11,"La Laguna Tenerife",289000,340000,464444,1,1,3,3.6,1360,0,4,4,"0/0",0,"1/5",-4,"1/2",-1,4,4,0,0,1,1,0,0,0,0,0,0,3,-3,2,2,"0000830931_5-6_03.jpg",42
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",417357,270000,417357,9,9,18,0,1499,0,14,14,"2/3",-1,"2/5",-3,"4/4",0,6,6,1,1,1,1,0,0,0,0,0,0,2,-2,2,2,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",362919,270000,417357,8,8,3,3.6,1340,0,8,8,"1/5",-4,"2/4",-2,"0/0",0,5,5,1,1,0,0,0,0,0,0,1,-1,4,-4,0,0,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",315582,270000,417357,7,7,15,18,1184,0,6,6,"2/4",-2,"0/2",-2,"2/2",0,8,8,0,0,2,2,1,-1,0,0,0,0,0,0,4,4,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",274419,270000,417357,6,6,10,0,1221,0,9,9,"1/2",-1,"1/3",-2,"4/4",0,4,4,0,0,1,1,0,0,0,0,0,0,3,-3,2,2,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",238625,270000,417357,5,5,10,12,1158,0,9,9,"1/1",0,"2/3",-1,"1/2",-1,2,2,2,2,4,4,3,-3,0,0,0,0,3,-3,1,1,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",207500,270000,417357,4,4,3,0,1257,0,7,7,"2/3",-1,"1/3",-2,"0/0",0,3,3,0,0,0,0,1,-1,0,0,1,-1,2,-2,0,0,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",224336,270000,417357,3,3,8,9.6,1362,0,10,10,"3/3",0,"1/2",-1,"1/2",-1,2,2,0,0,1,1,1,-1,0,0,0,0,3,-3,1,1,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",195075,270000,417357,2,2,2,0,965,0,5,5,"1/4",-3,"1/3",-2,"0/0",0,3,3,0,0,1,1,1,-1,0,0,1,-1,0,0,0,0,"0000832326_5-6_03.jpg",17
77,"A. Aranitovic","Aranitovic","EUR",7,"Río Breogán",229500,270000,417357,1,1,2,0,1002,0,6,6,"1/3",-2,"1/4",-3,"1/2",-1,3,3,0,0,0,0,1,-1,1,1,0,0,2,-2,1,1,"0000832326_5-6_03.jpg",17
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",413333,410000,413333,9,9,1,0,947,0,0,0,"0/1",-1,"0/0",0,"0/0",0,2,2,1,1,1,1,1,-1,1,1,0,0,2,-2,0,0,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",458750,410000,413333,8,8,12,14.4,1061,0,9,9,"3/4",-1,"0/0",0,"3/5",-2,3,3,0,0,1,1,1,-1,1,1,0,0,2,-2,4,4,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",432083,410000,413333,7,7,-2,0,567,0,0,0,"0/2",-2,"0/0",0,"0/0",0,2,2,1,1,1,1,2,-2,0,0,0,0,5,-5,3,3,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",508333,410000,413333,6,6,11,0,986,0,9,9,"3/5",-2,"0/0",0,"3/4",-1,4,4,0,0,0,0,1,-1,0,0,0,0,2,-2,4,4,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",5e+05,410000,413333,5,5,8,9.6,1059,0,2,2,"1/2",-1,"0/0",0,"0/0",0,10,10,0,0,0,0,1,-1,1,1,0,0,4,-4,1,1,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",505000,410000,413333,4,4,6,0,925,0,4,4,"2/3",-1,"0/0",0,"0/2",-2,2,2,2,2,1,1,0,0,0,0,0,0,2,-2,2,2,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",462875,410000,413333,3,3,12,14.4,1058,0,8,8,"3/4",-1,"0/0",0,"2/4",-2,7,7,0,0,1,1,2,-2,2,2,0,0,4,-4,3,3,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",402500,410000,413333,2,2,13,0,979,0,3,3,"1/1",0,"0/0",0,"1/1",0,4,4,2,2,0,0,1,-1,2,2,0,0,1,-1,4,4,"0000832539_5-6_03.jpg",18
83,"J. Sakho","Sakho","JFL",7,"Río Breogán",350000,410000,413333,1,1,7,0,734,0,0,0,"0/1",-1,"0/0",0,"0/0",0,5,5,3,3,0,0,0,0,0,0,1,-1,0,0,1,1,"0000832539_5-6_03.jpg",18
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",387304,380000,387304,9,9,9,0,1017,0,12,12,"2/4",-2,"1/6",-5,"5/6",-1,3,3,0,0,0,0,1,-1,1,1,0,0,3,-3,5,5,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",336786,380000,387304,8,8,20,24,1366,0,12,12,"2/3",-1,"2/3",-1,"2/2",0,7,7,0,0,2,2,0,0,1,1,0,0,2,-2,2,2,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",292857,380000,387304,7,7,6,7.2,1700,0,9,9,"3/7",-4,"0/3",-3,"3/3",0,5,5,0,0,1,1,1,-1,1,1,1,-1,3,-3,2,2,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",262333,380000,387304,6,6,5,0,1000,0,5,5,"1/1",0,"0/3",-3,"3/6",-3,3,3,1,1,2,2,0,0,1,1,0,0,4,-4,3,3,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",228116,380000,387304,5,5,11,13.2,1104,0,9,9,"2/2",0,"1/4",-3,"2/3",-1,6,6,0,0,1,1,0,0,1,1,0,0,4,-4,2,2,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",198362,380000,387304,4,4,8,0,1299,0,10,10,"2/3",-1,"2/3",-1,"0/0",0,4,4,1,1,0,0,1,-1,0,0,1,-1,3,-3,0,0,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",233367,380000,387304,3,3,3,3.6,1024,0,4,4,"2/3",-1,"0/1",-1,"0/2",-2,3,3,0,0,5,5,1,-1,0,0,0,0,5,-5,1,1,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",274550,380000,387304,2,2,-1,0,1305,0,3,3,"0/2",-2,"1/3",-2,"0/0",0,4,4,2,2,0,0,1,-1,0,0,2,-2,3,-3,0,0,"0000832375_5-6_03.jpg",0
79,"B. Dibba","Dibba","EUR",7,"Río Breogán",323000,380000,387304,1,1,5,0,1303,0,10,10,"3/4",-1,"1/4",-3,"1/2",-1,2,2,1,1,0,0,1,-1,2,2,1,-1,4,-4,1,1,"0000832375_5-6_03.jpg",0
244,"M. Andric","Andric","EUR",7,"Río Breogán",0,220000,396000,9,9,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",NA,220000,396000,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",NA,220000,396000,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",396000,220000,396000,6,6,8,0,1417,0,9,9,"1/3",-2,"2/3",-1,"1/2",-1,4,4,2,2,0,0,4,-4,1,1,0,0,1,-1,1,1,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",380219,220000,396000,5,5,6,7.2,1296,0,6,6,"0/2",-2,"2/3",-1,"0/0",0,2,2,0,0,2,2,0,0,0,0,0,0,2,-2,1,1,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",330625,220000,396000,4,4,5,0,1101,0,5,5,"2/3",-1,"0/1",-1,"1/2",-1,3,3,1,1,0,0,0,0,0,0,1,-1,2,-2,2,2,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",287500,220000,396000,3,3,12,14.4,1376,0,12,12,"0/1",-1,"4/7",-3,"0/0",0,5,5,0,0,2,2,1,-1,0,0,0,0,3,-3,1,1,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",250000,220000,396000,2,2,5,0,1095,0,6,6,"0/3",-3,"2/4",-2,"0/0",0,5,5,1,1,1,1,1,-1,0,0,0,0,3,-3,1,1,"0000836095_5-6_03.jpg",37
244,"M. Andric","Andric","EUR",7,"Río Breogán",NA,220000,396000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000836095_5-6_03.jpg",37
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",NA,2e+05,321817,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",321817,2e+05,321817,8,8,9,10.8,1693,0,5,5,"0/3",-3,"1/1",0,"2/2",0,4,4,1,1,4,4,0,0,0,0,0,0,3,-3,1,1,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",279841,2e+05,321817,7,7,1,0,302,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",243340,2e+05,321817,6,6,12,14.4,1474,0,10,10,"3/5",-2,"1/1",0,"1/2",-1,3,3,4,4,0,0,1,-1,0,0,0,0,2,-2,1,1,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",211600,2e+05,321817,5,5,6,0,960,0,4,4,"2/2",0,"0/1",-1,"0/0",0,1,1,1,1,1,1,0,0,1,1,0,0,1,-1,0,0,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",184000,2e+05,321817,4,4,12,14.4,1435,0,9,9,"0/0",0,"3/5",-2,"0/0",0,4,4,1,1,1,1,0,0,0,0,0,0,1,-1,0,0,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",160000,2e+05,321817,3,3,6,7.2,1055,0,0,0,"0/0",0,"0/0",0,"0/0",0,2,2,1,1,1,1,0,0,1,1,0,0,0,0,1,1,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",144500,2e+05,321817,2,2,0,0,1205,0,3,3,"0/2",-2,"1/2",-1,"0/0",0,0,0,2,2,0,0,1,-1,0,0,0,0,1,-1,0,0,"0000831068_5-6_03.jpg",15
135,"J. Sastre","Sastre","JFL",11,"La Laguna Tenerife",170000,2e+05,321817,1,1,2,2.4,729,0,0,0,"0/1",-1,"0/0",0,"0/0",0,2,2,1,1,0,0,0,0,0,0,0,0,1,-1,1,1,"0000831068_5-6_03.jpg",15
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",254248,410000,254248,9,9,17,0,1451,0,15,15,"1/1",0,"3/5",-2,"4/5",-1,2,2,2,2,0,0,0,0,0,0,0,0,3,-3,4,4,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",221085,410000,254248,8,8,-1,0,194,0,3,3,"0/0",0,"1/1",0,"0/0",0,0,0,0,0,0,0,2,-2,0,0,0,0,2,-2,0,0,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",260100,410000,254248,7,7,7,0,805,0,6,6,"1/2",-1,"1/2",-1,"1/2",-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",306000,410000,254248,6,6,-1,0,224,0,0,0,"0/1",-1,"0/0",0,"0/0",0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",0,410000,254248,5,5,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",NA,410000,254248,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",NA,410000,254248,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",360000,410000,254248,2,2,6,7.2,511,0,5,5,"1/2",-1,"0/0",0,"3/3",0,0,0,2,2,0,0,0,0,0,0,0,0,1,-1,1,1,"0000831206_5-6_03.jpg",4
132,"W. Van Beck","Van Beck","EXT",11,"La Laguna Tenerife",NA,410000,254248,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831206_5-6_03.jpg",4
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",284444,420000,284444,9,9,5,0,1668,0,5,5,"0/1",-1,"0/5",-5,"5/5",0,4,4,4,4,0,0,4,-4,0,0,0,0,1,-1,3,3,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",288750,420000,284444,8,8,1,1.2,1637,0,4,4,"0/2",-2,"1/5",-4,"1/1",0,1,1,5,5,0,0,1,-1,0,0,0,0,2,-2,0,0,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",321429,420000,284444,7,7,2,0,1299,0,6,6,"0/0",0,"2/7",-5,"0/0",0,2,2,1,1,0,0,0,0,0,0,0,0,2,-2,0,0,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",358333,420000,284444,6,6,12,14.4,1126,0,10,10,"0/1",-1,"1/4",-3,"7/8",-1,1,1,1,1,0,0,0,0,0,0,0,0,3,-3,8,8,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",313204,420000,284444,5,5,1,0,1144,0,2,2,"1/1",0,"0/2",-2,"0/0",0,1,1,1,1,1,1,1,-1,0,0,0,0,3,-3,2,2,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",368475,420000,284444,4,4,3,3.6,1172,0,5,5,"0/0",0,"1/4",-3,"2/2",0,0,0,2,2,1,1,0,0,0,0,0,0,5,-5,3,3,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",433500,420000,284444,3,3,3,3.6,864,0,5,5,"1/1",0,"1/2",-1,"0/0",0,0,0,1,1,0,0,0,0,0,0,0,0,3,-3,1,1,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",510000,420000,284444,2,2,8,9.6,1482,0,9,9,"1/1",0,"2/7",-5,"1/1",0,1,1,3,3,1,1,0,0,0,0,1,-1,2,-2,2,2,"0000830945_5-6_03.jpg",6
130,"B. Fitipaldo","Fitipaldo","EUR",11,"La Laguna Tenerife",483000,420000,284444,1,1,9,10.8,1531,0,11,11,"1/3",-2,"3/5",-2,"0/0",0,0,0,1,1,1,1,0,0,0,0,0,0,1,-1,1,1,"0000830945_5-6_03.jpg",6
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",108014,130000,108014,9,9,12,0,350,0,8,8,"3/3",0,"0/0",0,"2/3",-1,1,1,2,2,0,0,0,0,0,0,0,0,1,-1,3,3,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",93925,130000,108014,8,8,2,2.4,216,0,3,3,"0/0",0,"1/1",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",0,130000,108014,7,7,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",0,130000,108014,6,6,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",110500,130000,108014,5,5,1,1.2,135,0,1,1,"0/0",0,"0/0",0,"1/2",-1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",0,130000,108014,4,4,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",0,130000,108014,3,3,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",0,130000,108014,2,2,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832496_5-6_03.jpg",23
85,"E. Quintela","Quintela","JFL",7,"Río Breogán",0,130000,108014,1,1,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832496_5-6_03.jpg",23
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",164368,280000,164368,9,9,2,0,1455,0,5,5,"2/2",0,"0/6",-6,"1/2",-1,4,4,1,1,0,0,0,0,0,0,0,0,3,-3,2,2,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",142929,280000,164368,8,8,9,10.8,1537,0,9,9,"1/2",-1,"2/5",-3,"1/2",-1,2,2,2,2,2,2,1,-1,0,0,0,0,3,-3,3,3,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",124286,280000,164368,7,7,0,0,961,0,3,3,"0/1",-1,"1/5",-4,"0/1",-1,1,1,2,2,1,1,1,-1,0,0,0,0,1,-1,1,1,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",145000,280000,164368,6,6,4,0,1550,0,4,4,"1/3",-2,"0/3",-3,"2/2",0,4,4,1,1,1,1,0,0,0,0,1,-1,2,-2,2,2,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",168086,280000,164368,5,5,-1,0,1309,0,6,6,"0/2",-2,"2/8",-6,"0/0",0,1,1,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",197748,280000,164368,4,4,-7,0,1116,0,0,0,"0/0",0,"0/6",-6,"0/0",0,0,0,0,0,1,1,2,-2,0,0,0,0,1,-1,1,1,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",232645,280000,164368,3,3,12,14.4,1449,0,7,7,"1/1",0,"1/4",-3,"2/2",0,4,4,3,3,2,2,2,-2,0,0,0,0,1,-1,2,2,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",202300,280000,164368,2,2,9,0,1408,0,17,17,"1/3",-2,"5/7",-2,"0/2",-2,1,1,0,0,1,1,1,-1,0,0,1,-1,3,-3,1,1,"0000832356_5-6_03.jpg",47
86,"A. Kurucs","Kurucs","JFL",7,"Río Breogán",238000,280000,164368,1,1,-2,0,1367,0,6,6,"0/0",0,"2/8",-6,"0/0",0,1,1,1,1,0,0,2,-2,0,0,0,0,2,-2,0,0,"0000832356_5-6_03.jpg",47
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",166667,310000,166667,9,9,-1,0,615,0,0,0,"0/0",0,"0/1",-1,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",193750,310000,166667,8,8,2,2.4,846,0,0,0,"0/1",-1,"0/0",0,"0/0",0,3,3,1,1,0,0,0,0,1,1,0,0,2,-2,0,0,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",204286,310000,166667,7,7,7,0,1097,0,5,5,"0/2",-2,"1/3",-2,"2/2",0,3,3,2,2,0,0,1,-1,1,1,0,0,0,0,1,1,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",180000,310000,166667,6,6,4,4.8,661,0,3,3,"0/0",0,"1/2",-1,"0/0",0,2,2,0,0,1,1,0,0,0,0,0,0,2,-2,1,1,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",178500,310000,166667,5,5,0,0,1078,0,1,1,"0/3",-3,"0/1",-1,"1/2",-1,5,5,0,0,2,2,0,0,0,0,3,-3,2,-2,2,2,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",210000,310000,166667,4,4,4,4.8,695,0,5,5,"0/1",-1,"0/1",-1,"5/6",-1,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,3,3,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",229500,310000,166667,3,3,1,1.2,822,0,2,2,"0/2",-2,"0/0",0,"2/2",0,2,2,0,0,0,0,0,0,0,0,0,0,2,-2,1,1,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",270000,310000,166667,2,2,4,4.8,933,0,2,2,"1/1",0,"0/1",-1,"0/0",0,2,2,1,1,1,1,1,-1,0,0,0,0,1,-1,1,1,"0000831186_5-6_03.jpg",21
125,"T. Abromaitis","Abromaitis","EUR",11,"La Laguna Tenerife",3e+05,310000,166667,1,1,5,6,1059,0,5,5,"1/1",0,"1/2",-1,"0/0",0,3,3,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,"0000831186_5-6_03.jpg",21
75,"D. Apic","Apic","EUR",7,"Río Breogán",97778,260000,97778,9,9,-2,0,761,0,0,0,"0/0",0,"0/0",0,"0/0",0,1,1,0,0,1,1,1,-1,0,0,0,0,3,-3,0,0,"0000832468_5-6_03.jpg",8
75,"D. Apic","Apic","EUR",7,"Río Breogán",95853,260000,97778,8,8,8,9.6,715,0,10,10,"3/3",0,"0/0",0,"4/6",-2,2,2,0,0,0,0,2,-2,0,0,0,0,4,-4,4,4,"0000832468_5-6_03.jpg",8
75,"D. Apic","Apic","EUR",7,"Río Breogán",83350,260000,97778,7,7,-1,0,674,0,4,4,"2/4",-2,"0/1",-1,"0/0",0,2,2,0,0,1,1,2,-2,0,0,1,-1,2,-2,0,0,"0000832468_5-6_03.jpg",8
75,"D. Apic","Apic","EUR",7,"Río Breogán",98059,260000,97778,6,6,4,0,263,0,0,0,"0/0",0,"0/0",0,"0/0",0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"0000832468_5-6_03.jpg",8
